epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,640.962,1.14131,0.76862,1.09198,0.82399,0.70036,0.78477,0.47929,1.33472,1.05191,1.09004,0.000536119,0.000536119,0.000536119
110,646.971,1.10337,0.72784,1.07323,0.81244,0.76096,0.8337,0.47924,1.4349,1.02058,1.1053,0.00053337,0.00053337,0.00053337
111,652.646,1.15788,0.76762,1.09195,0.81161,0.75366,0.81479,0.48836,1.35793,1.01837,1.08404,0.000530621,0.000530621,0.000530621
112,658.488,1.17845,0.7647,1.0903,0.80397,0.78329,0.842,0.52421,1.29155,0.97479,1.05397,0.000527872,0.000527872,0.000527872
113,664.331,1.14194,0.75761,1.0826,0.7734,0.85202,0.8484,0.51877,1.2412,1.02278,1.05443,0.000525123,0.000525123,0.000525123
114,669.917,1.12716,0.7802,1.0949,0.72778,0.79537,0.81823,0.52512,1.24972,0.97084,1.03853,0.000522374,0.000522374,0.000522374
115,675.866,1.16471,0.74799,1.10045,0.82557,0.77497,0.82873,0.52804,1.24719,0.93152,1.04487,0.000519625,0.000519625,0.000519625
116,681.586,1.14042,0.75926,1.08637,0.76881,0.78732,0.84591,0.52358,1.34491,0.92111,1.07418,0.000516877,0.000516877,0.000516877
117,687.745,1.14481,0.75456,1.0884,0.85235,0.69431,0.83578,0.54125,1.18026,0.97021,1.03366,0.000514128,0.000514128,0.000514128
118,693.407,1.15664,0.74711,1.10281,0.7724,0.76925,0.8352,0.54804,1.19233,0.97057,1.04636,0.000511379,0.000511379,0.000511379
119,699.331,1.12055,0.72801,1.09588,0.86676,0.69349,0.84231,0.51945,1.24951,1.03006,1.05664,0.00050863,0.00050863,0.00050863
120,705.188,1.15357,0.77625,1.10307,0.78612,0.7266,0.82827,0.52146,1.20335,0.99523,1.04315,0.000505881,0.000505881,0.000505881
121,711.029,1.13392,0.7357,1.07821,0.86272,0.77615,0.85972,0.51019,1.34695,0.96529,1.08679,0.000503132,0.000503132,0.000503132
122,716.773,1.13108,0.71907,1.0914,0.85567,0.77823,0.85807,0.5422,1.19554,0.99053,1.05666,0.000500383,0.000500383,0.000500383
123,722.972,1.1446,0.73981,1.0958,0.77924,0.81335,0.84301,0.53259,1.25892,0.95338,1.05943,0.000497634,0.000497634,0.000497634
124,728.911,1.11086,0.77055,1.08478,0.86484,0.75572,0.85455,0.50431,1.40731,0.96502,1.10606,0.000494885,0.000494885,0.000494885
125,734.885,1.10994,0.72206,1.07493,0.81993,0.74765,0.83269,0.52019,1.28443,0.98828,1.07838,0.000492136,0.000492136,0.000492136
126,740.689,1.11607,0.70939,1.06406,0.816,0.75719,0.83742,0.52472,1.30349,0.9613,1.06378,0.000489387,0.000489387,0.000489387
127,746.384,1.1056,0.71374,1.06488,0.81479,0.76792,0.82751,0.53323,1.23249,0.95569,1.04522,0.000486639,0.000486639,0.000486639
128,752.448,1.1129,0.72883,1.06999,0.78789,0.7833,0.83635,0.53913,1.22722,0.96477,1.06011,0.00048389,0.00048389,0.00048389
129,758.224,1.07712,0.7053,1.07099,0.74927,0.83527,0.86706,0.55252,1.24744,0.90096,1.05226,0.000481141,0.000481141,0.000481141
130,764.077,1.08854,0.70176,1.06795,0.84441,0.77476,0.87353,0.5713,1.17363,0.90113,1.04003,0.000478392,0.000478392,0.000478392
131,770.098,1.10642,0.69633,1.05846,0.80385,0.77817,0.87685,0.57697,1.1818,0.87171,1.05365,0.000475643,0.000475643,0.000475643
132,775.857,1.10922,0.68996,1.07349,0.85817,0.72742,0.87998,0.54932,1.24502,0.90981,1.05711,0.000472894,0.000472894,0.000472894
133,781.721,1.13988,0.69124,1.07523,0.80981,0.75487,0.84368,0.52742,1.32423,0.95673,1.08083,0.000470145,0.000470145,0.000470145
134,787.789,1.11186,0.68858,1.07285,0.86679,0.71682,0.84466,0.52533,1.32895,0.95195,1.08268,0.000467396,0.000467396,0.000467396
135,793.618,1.08684,0.7035,1.06632,0.81328,0.8137,0.85639,0.54232,1.23206,0.89422,1.05929,0.000464647,0.000464647,0.000464647
136,799.326,1.10046,0.70892,1.06623,0.78096,0.83506,0.85342,0.53498,1.23434,0.92788,1.03822,0.000461898,0.000461898,0.000461898
137,805.334,1.14214,0.72089,1.09941,0.82,0.76681,0.84493,0.52438,1.24869,0.96709,1.04767,0.00045915,0.00045915,0.00045915
138,811.271,1.07663,0.69324,1.05724,0.84063,0.73001,0.84412,0.53658,1.16712,0.92127,1.03751,0.000456401,0.000456401,0.000456401
139,817.328,1.09487,0.68917,1.06037,0.84388,0.75959,0.83314,0.53536,1.20795,0.98077,1.0504,0.000453652,0.000453652,0.000453652
140,823.156,1.06632,0.68292,1.0513,0.76133,0.74742,0.81891,0.5269,1.2473,0.99097,1.0676,0.000450903,0.000450903,0.000450903
141,828.98,1.08801,0.67821,1.07103,0.73696,0.85597,0.86555,0.55995,1.24905,0.94001,1.07141,0.000448154,0.000448154,0.000448154
142,834.799,1.08853,0.68529,1.05659,0.90459,0.80384,0.89949,0.5836,1.25568,0.86934,1.07347,0.000445405,0.000445405,0.000445405
143,840.668,1.09714,0.68393,1.0666,0.87241,0.81265,0.88231,0.55145,1.30981,0.94817,1.07088,0.000442656,0.000442656,0.000442656
144,846.45,1.06605,0.66139,1.05123,0.82739,0.86654,0.87772,0.56753,1.25013,0.89652,1.0679,0.000439907,0.000439907,0.000439907
145,852.421,1.05741,0.65104,1.04547,0.82569,0.84828,0.86405,0.54486,1.28057,0.91927,1.06752,0.000437158,0.000437158,0.000437158
146,858.235,1.08221,0.65687,1.06883,0.7458,0.81649,0.8539,0.54866,1.19263,0.89452,1.03854,0.000434409,0.000434409,0.000434409
147,864.119,1.04897,0.65353,1.03864,0.79337,0.7835,0.84133,0.55912,1.15135,0.90536,1.02068,0.000431661,0.000431661,0.000431661
148,869.827,1.07207,0.65964,1.04961,0.79584,0.82621,0.84788,0.57001,1.11744,0.91373,1.00539,0.000428912,0.000428912,0.000428912
149,875.676,1.05743,0.65651,1.05031,0.82635,0.77661,0.84622,0.55683,1.16784,0.87944,1.01618,0.000426163,0.000426163,0.000426163
150,881.431,1.06642,0.65812,1.03925,0.82594,0.81165,0.84002,0.52875,1.24465,0.91721,1.04858,0.000423414,0.000423414,0.000423414
151,887.223,1.08217,0.69483,1.07053,0.85801,0.80972,0.86098,0.54564,1.25029,0.89088,1.06954,0.000420665,0.000420665,0.000420665
152,893.348,1.05408,0.66726,1.04857,0.79087,0.8107,0.85104,0.52842,1.33357,0.95459,1.07437,0.000417916,0.000417916,0.000417916
153,899.05,1.0546,0.63983,1.05355,0.79576,0.81382,0.8647,0.55208,1.2576,0.89157,1.05186,0.000415167,0.000415167,0.000415167
154,904.835,1.08703,0.68152,1.06043,0.87721,0.73588,0.86199,0.54399,1.23815,0.92336,1.0418,0.000412418,0.000412418,0.000412418
155,910.545,1.03133,0.63827,1.02227,0.85913,0.78825,0.85141,0.5419,1.21565,0.94326,1.03225,0.000409669,0.000409669,0.000409669
156,916.267,1.05857,0.66194,1.04899,0.84466,0.81685,0.88441,0.56898,1.19978,0.89394,1.03621,0.00040692,0.00040692,0.00040692
157,922.122,1.06669,0.66627,1.07996,0.86414,0.74323,0.86565,0.54584,1.24919,0.91519,1.0618,0.000404172,0.000404172,0.000404172
158,928.088,1.05817,0.65052,1.06121,0.83482,0.71892,0.84427,0.53596,1.23861,0.93772,1.05472,0.000401423,0.000401423,0.000401423
159,934.093,1.05919,0.67009,1.0511,0.82393,0.84687,0.88153,0.53364,1.32527,0.93146,1.08373,0.000398674,0.000398674,0.000398674
160,939.832,1.06965,0.65826,1.04959,0.81498,0.80069,0.85857,0.54251,1.24481,0.93372,1.04468,0.000395925,0.000395925,0.000395925
